,id,name,note,lat,lng
1092,A01318,만세석유주유소화장실,개방,37.55405999456704,127.07043866057558
1093,A01319,홍파우편취급소,공공청사,37.57081485365541,126.96457467498468
1094,A01238,망우본동주민센터,공공청사,37.60144285668649,127.10642176220873
1095,A01239,진일주유소화장실,개방,37.55112471990629,126.86565285453796
1096,A01240,신내1동주민센터,공공청사,37.60586220131744,127.09950758373762
1097,A01323,창신우편취급소,공공청사,37.572344405263294,127.01433146810248
1098,A01324,삼선주유소화장실,개방,37.5879443390316,127.0055641607645
1099,A01315,종로6가우편취급소,공공청사,37.57289599416,127.00607999634764
1100,A01316,동일주유소화장실,개방,37.54852230445538,127.05790926432064
1101,A01283,배봉로주유소화장실,개방,37.57999853416775,127.05114565850386
1102,A01018,삼호주유소화장실,개방,37.493673454607375,126.98957714354364
1103,A01019,이태원 119안전센터,공공청사,37.53436808700446,126.99583416852946
1104,A01020,연일주유소화장실,개방,37.4826374714488,127.01858675866
1105,A01103,카톨릭회관무인자동화장실,공중,37.56450502372728,126.98751808662612
1106,A01104,서울시립은평병원,공공청사,37.594118472345286,126.9236075345797
1107,A01105,홍제천홍남교무인자동화장실,공중,37.57508707986352,126.92640597453251
1108,A01247,곰달래주유소화장실,개방,37.5316140023834,126.85606083349803
1109,A01248,면목제1동사무소,공공청사,37.58723011882648,127.08768612412828
1110,A01249,성하주유소화장실,개방,37.54147565298875,126.83905244441328
1111,A01057,남성대주유소화장실,개방,37.47544226829392,127.12747127536664
1112,A01059,역촌동주민센터,공공청사,37.60439763811014,126.91511960791388
1113,A01250,망우제1동사무소,공공청사,37.60157993071376,127.1062936960026
1114,A01251,목화주유소화장실,개방,37.53001556867628,126.86309019384362
1115,A01252,명동주민자치센터,공공청사,37.560025065573576,126.98584927982073
1116,A01362,용마지구대,공공청사,37.580852639934896,127.0798962846046
1117,A01363,상아주유소화장실,개방,37.49999392009689,127.14781605488558
1118,A01325,내수동우편취급소,공공청사,37.57290052698798,126.97315803581988
1119,A01320,성북주유소화장실,개방,37.58762743955303,127.01847170778304
1120,A01321,광화문우체국,공공청사,37.56979240589809,126.97820873638425
1121,A01288,방배동주유소화장실,개방,37.47816241516448,126.9877969395497
1122,A01289,무악동사무소,공공청사,37.57596569706421,126.95812414875437
1123,A01290,남태령주유소화장실,개방,37.46682599726056,126.98797451221688
1124,A00344,금호3가경로당화장실,공중,37.54877638934412,127.02140619357618
1125,A00345,용신동주민센터,공공청사,37.57612928621781,127.03032273626262
1126,A00346,응봉동공중화장실,공중,37.54846577778053,127.03196345847294
1127,A00347,장안2동주민센터,공공청사,37.57850759700775,127.07057513187276
1128,A00348,행당동대현산공중화장실,공중,37.55418960847821,127.02984085450926
1129,A00349,답십리1동주민센터,공공청사,37.57198168337695,127.05118760565088
1130,A01223,양천길주유소화장실,개방,37.57269509024585,126.82541269996148
1131,A01224,묵2동주민센터,공공청사,37.60960447422246,127.0760188110658
1132,A01225,김포공항주유소화장실,개방,37.55099874254653,126.81487757127655
1133,A01291,종로5가. 6가사무소,공공청사,37.57204164249637,127.00503207361044
1134,A01292,만국주유소화장실,개방,37.48578056470131,126.98822138252775
1135,A01180,은평등기소,공공청사,37.60058686766693,126.927474386754
1136,A01181,양재천수영장공중화장실,공중,37.47271310615404,127.03496659505078
1137,A01370,북부등기소,공공청사,37.574511874279416,127.0852253724198
1138,A01371,공원주유소화장실,개방,37.51298778808868,127.11348650748506
1139,A01372,신내동우체국,공공청사,37.61703527052271,127.0904797805464
1140,A01284,사직동사무소,공공청사,37.57619133531248,126.96887529505312
1141,A01285,전농주유소화장실,개방,37.57710358496976,127.05648617556324
1142,A00958,오금공원관리동화장실,공중,37.50044381874247,127.13154205972452
1143,A00959,신길6동지구대,공공청사,37.49909659859483,126.9128019982938
1144,A00960,개롱공원놀이터화장실,공중,37.49389566501173,127.13145329012931
1145,A01373,백제고분로주유소화장실,개방,37.51102592680853,127.11115755751274
